Ano,Mês,Dia_semana,Dia_mês,Aluno,Bolsista,Pos_Doc,Aluno_Externo,Funcionario,Visitante,Comunidade,Total,refeicao,prato_principal_1,prato_principal_2,guarnição,sobremesa_1,sobremesa_2,Precipitacao_mm,Temp_max_C,Temp_min_C,Umid_rel_ar,Vento_velocidade_horaria (m/s),Vento_rajada_maxima (m/s),dia letivo
2023,7,ter,18,66.0,18.0,5.0,3.0,1.0,0.0,0.0,93.0,almoco,linguiça acebolada,pvt com cogumelo champignon e shimeji,ervilha à parmentier,beijinho de coco,abacaxi,0.0,27.266666666666666,25.7,42.666666666666664,1.7,5.3999999999999995,0
2023,8,seg,7,399.0,124.0,3.0,5.0,2.0,0.0,0.0,533.0,almoco,fricassé de frango,curry de legumes,batata palha,doce de leite,maçã,0.0,27.53333333333333,25.833333333333332,27.666666666666668,3.0666666666666664,8.0,1
2023,8,ter,8,474.0,145.0,5.0,4.0,4.0,0.0,0.0,632.0,almoco,lasanha à bolonhesa,lasanha de pvt,chuchu com manjericão,rocambole de chocolate,mamão,0.0,24.266666666666666,22.333333333333332,55.333333333333336,3.233333333333333,6.8,1
2023,8,qua,9,468.0,156.0,3.0,3.0,1.0,0.0,0.0,631.0,almoco,bife ao molho roty,omelete de espinafre,abobrinha ao alho,mousse de limão,melancia,0.0,25.400000000000002,22.96666666666667,49.0,4.233333333333333,11.033333333333333,1
2023,8,qui,10,419.0,127.0,3.0,5.0,5.0,0.0,0.0,559.0,almoco,feijoada ,feijoada vegetariana,couve refogada,gelatina de cereja,laranja,0.0,26.733333333333334,24.5,41.666666666666664,3.533333333333333,8.700000000000001,1
2023,8,sex,11,170.0,52.0,2.0,3.0,0.0,0.0,0.0,227.0,almoco,filé de peixe ao molho de queijo e espinafre,suflê de legumes,batata sauté,surpresa de abacaxi,banana,0.0,28.46666666666667,26.366666666666664,35.666666666666664,2.2666666666666666,7.133333333333333,1
2023,8,sex,11,170.0,52.0,2.0,3.0,0.0,0.0,0.0,227.0,almoco,filé de peixe ao molho de queijo e espinafre,suflê de legumes,batata sauté,surpresa de abacaxi,banana,0.0,28.46666666666667,26.366666666666664,35.666666666666664,2.2666666666666666,7.133333333333333,1
2023,8,qua,16,543.0,166.0,5.0,3.0,1.0,0.0,0.0,718.0,almoco,filé de frango empanado,pvt com shimeji e cogumelo,creme de milho,maxi goiabinha,laranja,0.0,25.833333333333332,24.2,47.0,3.4,7.766666666666667,1
2023,8,qui,17,516.0,135.0,4.0,4.0,1.0,0.0,0.0,660.0,almoco,carne moída,bifinho de grão de bico,ervilha à parmentier,bombom,melancia,0.0,25.450000000000003,23.450000000000003,44.5,2.8,6.7,1
2023,8,sex,18,337.0,81.0,5.0,3.0,2.0,0.0,0.0,428.0,almoco,carne de panela ao molho champignon,moussaka vegetariana,nhoque ao sugo,sorvete de creme,maçã,0.0,27.7,25.633333333333336,35.666666666666664,2.9,8.200000000000001,1
2023,8,seg,21,419.0,130.0,3.0,4.0,2.0,0.0,0.0,558.0,almoco,filé de frango empanado,quibe de pvt,acelga ao alho,bananada,mexerica,0.0,24.733333333333334,22.400000000000002,48.666666666666664,1.3,4.833333333333333,1
2023,8,ter,22,553.0,179.0,4.0,5.0,4.0,0.0,0.0,745.0,almoco,bife ao molho roty,tomate recheado,legumes sautê,gelatina de cereja,banana,0.0,27.900000000000002,26.03333333333333,34.0,3.0666666666666664,7.766666666666666,1
2023,8,qua,23,544.0,159.0,5.0,3.0,3.0,0.0,0.0,714.0,almoco,estrogonofe de carne,souflê de legumes,batata palha,barra de cereal,laranja,0.0,30.933333333333334,28.766666666666666,26.333333333333332,3.6666666666666665,9.266666666666666,1
2023,8,qui,24,485.0,132.0,6.0,4.0,4.0,0.0,0.0,631.0,almoco,lombo suíno ao molho barbecue,omelete com brócolis,virado de abobrinha,brigadeirão,abacaxi,0.0,31.96666666666667,29.933333333333334,29.0,2.2666666666666666,7.233333333333333,1
2023,8,sex,25,271.0,78.0,4.0,1.0,2.0,0.0,0.0,356.0,almoco,hamburguer à pizzaiolo,hamburguer de grão de bico à pizzaiolo,macarrão ao alho e óleo com espinafre,pudim de maria mole com coco,melancia,0.0,29.633333333333336,27.666666666666668,37.333333333333336,2.6,7.1000000000000005,1
2023,8,seg,28,403.0,142.0,2.0,3.0,1.0,0.0,0.0,551.0,almoco,linguiça acebolada,curry de legumes,farofa,barra de cereal banana,mel e maçã,0.0,19.599999999999998,17.066666666666666,67.66666666666667,1.7666666666666668,5.833333333333333,1
2023,8,ter,29,555.0,174.0,5.0,16.0,2.0,0.0,0.0,752.0,almoco,frango assado,grão de bico à indiana,polenta ao sugo,sorvete de flocos,banana,0.0,19.599999999999998,18.23333333333333,78.33333333333333,2.0,5.266666666666667,1
2023,8,qua,30,411.0,116.0,4.0,4.0,2.0,0.0,0.0,537.0,almoco,carne moída,cassoulet vegetariano,batata rústica,pudim de pão com calda,abacaxi,0.0,25.3,23.03333333333333,55.0,1.3333333333333333,5.3999999999999995,1
2023,8,qui,31,414.0,105.0,6.0,13.0,3.0,0.0,0.0,541.0,almoco,bife ao molho de cebola,lasanha de ricota e espinafre,couve flor ao alho,chocolate ao leite,melancia,0.0,26.666666666666668,24.0,42.666666666666664,1.2333333333333334,5.033333333333333,1
2023,9,sex,1,240.0,59.0,4.0,3.0,1.0,0.0,0.0,307.0,almoco,pernil ao molho barbecue,almôndega de feijão branco,cenoura à salsa,mini bolo de brigadeiro,abacaxi,0.0,27.53333333333333,25.2,46.666666666666664,2.966666666666667,7.6000000000000005,1
2023,9,seg,4,88.0,23.0,2.0,4.0,1.0,0.0,0.0,118.0,almoco,bife ao molho madeira,tomate recheado,mandioca refogada,max goiabinha,laranja,0.0,30.233333333333334,28.2,47.666666666666664,4.233333333333333,9.799999999999999,0
2023,9,ter,5,88.0,25.0,5.0,3.0,1.0,0.0,0.0,122.0,almoco,lasanha à bolonhesa,lasanha de pvt,vagem sauté,barra de cereal,banana,0.0,24.666666666666668,22.46666666666667,74.0,2.8000000000000003,6.533333333333334,0
2023,9,qua,6,71.0,19.0,2.0,3.0,1.0,0.0,0.0,96.0,almoco,frango empanado,estrogonofe de grão de bico,legumes refogados,pudim de pão,melancia,0.0,24.833333333333332,23.0,58.666666666666664,2.6,7.099999999999999,0
2023,9,seg,11,415.0,121.0,3.0,4.0,2.0,0.0,0.0,545.0,almoco,frango empanado,bife de grão de bico,creme de milho,doce de banana,,0.0,28.03333333333333,26.3,33.666666666666664,2.9,9.366666666666665,1
2023,9,ter,12,485.0,162.0,4.0,4.0,4.0,0.0,0.0,659.0,almoco,carne louca (lagarto desfiado),souflê de legumes,batata rústica,arroz doce,,0.0,29.266666666666666,26.8,30.0,2.3666666666666667,7.233333333333333,1
2023,9,qua,13,496.0,129.0,6.0,6.0,2.0,0.0,0.0,639.0,almoco,isca bovina ao molho madeira,pvt alemão,macarrão à primavera,barra de cereal,,0.0,31.3,29.5,27.333333333333332,3.966666666666667,9.933333333333332,1
2023,9,qui,14,483.0,131.0,4.0,3.0,3.0,0.0,0.0,624.0,almoco,pernil ao molho provençal,ovo frito,couve refogada,manjar com calda de ameixa,,0.0,20.966666666666665,19.3,78.33333333333333,2.4,7.366666666666667,1
2023,9,sex,15,184.0,67.0,0.0,2.0,1.0,0.0,0.0,254.0,almoco,filé de peixe ao molho suíço,grãos com queijo branco,brócolis ao alho,sorvete de creme,,0.0,21.766666666666666,19.233333333333334,57.0,1.5,3.966666666666667,1
2023,9,seg,18,398.0,113.0,4.0,2.0,3.0,0.0,0.0,520.0,almoco,linguiça suína acebolada,pvt com azeitonas,purê de batatas,iogurte de morango,,0.0,30.46666666666667,28.099999999999998,39.666666666666664,1.7,6.666666666666667,1
2023,9,seg,18,398.0,113.0,4.0,2.0,3.0,0.0,0.0,520.0,almoco,linguiça suína acebolada,pvt com azeitonas,purê de batatas,iogurte de morango,,0.0,30.46666666666667,28.099999999999998,39.666666666666664,1.7,6.666666666666667,1
2023,9,ter,19,586.0,180.0,4.0,3.0,3.0,0.0,0.0,776.0,almoco,carne de panela ao molho pomodoro,almôndegas de feijão branco ao molho pomodoro,macarrão ao alho e óleo com espinafre,gelatina de cereja,,0.0,30.933333333333337,29.066666666666666,29.666666666666668,1.2,5.766666666666667,1
2023,9,qua,20,493.0,146.0,4.0,4.0,1.0,0.0,0.0,648.0,almoco,frango assado,ovo frito,polenta cremosa,torrone,,0.0,30.566666666666666,28.7,29.333333333333332,2.3000000000000003,6.933333333333334,1
2023,9,qui,21,472.0,135.0,2.0,4.0,5.0,0.0,0.0,618.0,almoco,estrogonofe de carne,quibe de brócolis com requeijão,batata palha,curau,,0.0,31.099999999999998,29.0,33.666666666666664,1.9333333333333336,6.166666666666667,1
2023,9,sex,22,197.0,53.0,5.0,4.0,2.0,0.0,0.0,261.0,almoco,filé de frango ao molho pizzaiolo,grão de bico à indiana,legumes refogados,flan de baunilha com calda,,0.0,31.666666666666668,29.866666666666664,33.666666666666664,2.033333333333333,6.8,1
2023,9,seg,25,314.0,105.0,4.0,4.0,3.0,0.0,0.0,430.0,almoco,carne moída com azeitonas,pvt com azeitonas,ervilha à parmentier,maxi goiabinha,,0.0,35.63333333333333,33.733333333333334,25.666666666666668,1.3333333333333333,4.866666666666666,1
2023,9,ter,26,477.0,134.0,3.0,2.0,5.0,0.0,0.0,621.0,almoco,bife ao molho provençal,moussaka vegetariana,cenoura à salsa,torrone,,0.0,35.1,32.96666666666667,28.666666666666668,2.6333333333333333,7.599999999999999,1
2023,9,qua,27,464.0,130.0,3.0,3.0,1.0,0.0,0.0,601.0,almoco,frango assado,cassoulet vegetariano,chuchu gratinado,gelatina de framboesa,,0.0,31.133333333333336,29.46666666666667,51.666666666666664,2.1333333333333333,7.733333333333334,1
2023,9,qui,28,419.0,103.0,4.0,3.0,3.0,0.0,0.0,532.0,almoco,hamburguer ao molho pizzaiolo,hamburguer de grão de bico ao molho pizzaiolo,macarrão ao alho e óleo,bolinho de chocolate,,0.0,20.933333333333334,18.833333333333332,67.66666666666667,3.9333333333333336,9.9,1
2023,9,sex,29,227.0,59.0,3.0,4.0,1.0,0.0,0.0,294.0,almoco,lombo ao molho barbecue,ovo cozido,farofa rica,mousse de limão,,0.0,26.96666666666667,24.266666666666666,54.666666666666664,2.3333333333333335,6.966666666666666,1
2023,10,seg,2,358.0,111.0,3.0,4.0,3.0,0.0,0.0,479.0,almoco,bife ao molho madeira,lasanha de queijos e espinafre,cenoura à salsa,torrone,,0.0,26.633333333333336,24.633333333333336,70.33333333333333,2.066666666666667,5.866666666666667,1
2023,10,ter,3,424.0,153.0,4.0,4.0,4.0,0.0,13.0,602.0,almoco,carne moída com azeitonas,pvt com azeitonas,nhoque ao sugo,arroz doce moreno,,0.0,29.099999999999998,26.899999999999995,61.0,1.9000000000000001,5.8999999999999995,1
2023,10,qua,4,491.0,142.0,4.0,4.0,1.0,0.0,0.0,642.0,almoco,frango empanado,ovo cozido,creme de milho,bombom ,,0.0,29.166666666666668,27.833333333333332,58.0,2.533333333333333,6.5,1
2023,10,qui,5,391.0,98.0,3.0,2.0,2.0,0.0,0.0,496.0,almoco,peixe ao molho suíço,grãos com queijo branco,brócolis ao alho,barra de cereal,,0.0,31.433333333333334,29.133333333333336,52.0,2.5,8.366666666666667,1
2023,10,sex,6,166.0,47.0,4.0,0.0,1.0,0.0,0.0,218.0,almoco,linguiça acebolada,pvt alemão,virado de couve,picolé de uva,,0.0,29.066666666666666,26.866666666666664,63.333333333333336,2.5,6.066666666666666,1
2023,10,seg,9,319.0,88.0,2.0,5.0,2.0,0.0,0.0,416.0,almoco,carne em cubos ao molho de cebola,quibe de brócolis,vagem à provençal,barra de cereal,,0.0,22.566666666666666,21.233333333333334,78.66666666666667,0.9666666666666667,4.366666666666667,1
2023,10,ter,10,440.0,116.0,4.0,6.0,2.0,0.0,13.0,581.0,almoco,lombo suíno ao molho barbecue,ovo cozido,farofa,gelatina de framboesa,,0.0,27.666666666666668,26.166666666666668,44.333333333333336,1.7666666666666666,5.3,1
2023,10,qua,11,87.0,14.0,4.0,3.0,1.0,0.0,0.0,109.0,almoco,filé de coxa assado,suflê de legumes,macarrão ao sugo,bolinho roll,,0.0,29.866666666666664,27.866666666666664,53.333333333333336,2.533333333333333,6.066666666666666,1
2023,10,seg,16,335.0,95.0,4.0,3.0,2.0,0.0,0.0,439.0,almoco,frango empanado,moussaka vegetariana,legumes sauté,bolinho de chocolate,,0.0,29.766666666666666,28.400000000000002,56.333333333333336,2.0666666666666664,7.2,1
2023,10,ter,17,486.0,152.0,4.0,6.0,4.0,0.0,13.0,665.0,almoco,lasanha à bolonhesa,lasanha de pvt,acelga à chinesa,mousse de limão,,0.0,23.03333333333333,21.833333333333332,74.33333333333333,1.8333333333333333,6.566666666666666,1
2023,10,qua,18,413.0,130.0,2.0,6.0,1.0,0.0,0.0,552.0,almoco,frango assado,cassoulet vegetariano,polenta cremosa,flan de baunilha com calda de goiabada,,0.0,28.8,27.099999999999998,55.333333333333336,1.7333333333333334,5.366666666666667,1
2023,10,qui,19,452.0,114.0,3.0,4.0,3.0,0.0,0.0,576.0,almoco,lagarto ao molho madeira,ovo frito,farofa,sorvete de flocos,,0.0,25.96666666666667,24.400000000000002,64.66666666666667,2.0,5.166666666666667,1
2023,10,sex,20,183.0,63.0,5.0,3.0,3.0,0.0,0.0,257.0,almoco,bisteca suína acebolada,grão de bico à indiana,couve refogada,barra de cereais,,0.0,24.53333333333333,23.233333333333334,73.0,1.5666666666666664,5.333333333333333,1
2023,10,seg,23,357.0,118.0,3.0,4.0,1.0,0.0,0.0,483.0,almoco,bife ao molho de azeitonas,tomate recheado,abobrinha à italiana,chocolate ao leite,,0.0,31.2,29.366666666666664,39.333333333333336,1.2333333333333334,5.166666666666667,1
2023,10,ter,24,478.0,157.0,5.0,6.0,3.0,0.0,13.0,662.0,almoco,hambúrguer ao sugo,hambúrguer de lentilha ao sugo,macarrão ao alho e óleo com espinafre,bolinho de baunilha,,0.0,32.13333333333333,30.433333333333334,36.0,3.5,8.733333333333333,1
2023,10,qua,25,389.0,113.0,6.0,3.0,1.0,0.0,0.0,512.0,almoco,lombo suíno ao molho roty,grão de bico à moda indiana,farofa rica,max goiabinha,,0.0,28.733333333333334,27.133333333333336,51.666666666666664,1.4333333333333333,5.633333333333333,1
2023,10,qui,26,473.0,127.0,5.0,2.0,3.0,0.0,0.0,610.0,almoco,carne moída refogada,pvt com champignon e shimeji,sobremesa: manjar com calda de ameixa,manjar com calda de ameixa,,0.0,29.166666666666668,27.766666666666666,56.0,1.7,6.866666666666667,1
2023,10,qui,26,473.0,127.0,5.0,2.0,3.0,0.0,0.0,610.0,almoco,carne moída refogada,pvt com champignon e shimeji,sobremesa: manjar com calda de ameixa,manjar com calda de ameixa,,0.0,29.166666666666668,27.766666666666666,56.0,1.7,6.866666666666667,1
2023,10,sex,27,298.0,57.0,8.0,3.0,2.0,0.0,0.0,368.0,almoco,filé de frango ao molho pomodoro,omelete de espinafre,legumes sautê,brigadeirão,,0.0,25.633333333333336,24.066666666666666,74.0,2.066666666666667,5.7,1
2023,10,seg,30,314.0,96.0,2.0,3.0,1.0,0.0,0.0,416.0,almoco,bife ao molho de roty,bobó de abóbora e palmito,legumes à salsa,iogurte de morango,,0.0,29.166666666666668,27.633333333333336,58.333333333333336,1.7666666666666666,5.2,1
2023,10,ter,31,346.0,114.0,3.0,5.0,3.0,0.0,13.0,484.0,almoco,pernil acebolado,curry de legumes,cenoura sauté,gelatina de framboesa ,,0.0,29.666666666666668,28.2,52.333333333333336,1.0333333333333334,3.8666666666666667,1
2023,11,qua,1,326.0,96.0,6.0,4.0,2.0,0.0,0.0,434.0,almoco,filé de frango ao pomodoro,grão de bico à moda indiana,purê de batatas,sorvete de morango,,0.0,25.666666666666668,23.933333333333334,67.66666666666667,0.9333333333333332,3.4,1
2023,11,seg,6,221.0,71.0,1.0,4.0,2.0,0.0,0.0,299.0,almoco,filé de frango empanado,omelete de abobrinha,repolho com cenoura refogados,bolinho de chocolate,,0.0,27.8,26.066666666666666,38.0,2.1,5.366666666666667,1
2023,11,ter,7,399.0,124.0,2.0,4.0,4.0,0.0,0.0,533.0,almoco,bife ao molho madeira,tomate recheado,chuchu com manjericão,arroz doce moreno ,,0.0,28.2,26.433333333333334,39.666666666666664,3.033333333333333,7.033333333333334,1
2023,11,qua,8,355.0,104.0,2.0,4.0,1.0,0.0,0.0,466.0,almoco,lombo ao molho barbecue,pvt alemão,mandioca temperada,pé de moça,,0.0,30.066666666666666,27.933333333333334,36.666666666666664,1.8333333333333333,5.833333333333333,1
2023,11,qui,9,386.0,109.0,4.0,1.0,2.0,0.0,0.0,502.0,almoco,carne em cubos ao molho de cogumelo,almôndega de aveia com espinafre,macarrão ao sugo,manjar com calda de ameixa,,0.0,31.5,29.666666666666668,35.333333333333336,3.0,8.333333333333334,1
2023,11,sex,10,183.0,46.0,3.0,30.0,1.0,0.0,0.0,263.0,almoco,peixe ao molho rio verde,grãos com queijo,batata sautê,barra de cereal,,0.0,31.3,29.5,44.333333333333336,1.7666666666666668,6.866666666666667,1
2023,11,seg,13,253.0,79.0,2.0,4.0,2.0,0.0,0.0,340.0,almoco,linguiça acebolada,cassoulet vegetariano,virado de couve,bananada,laranja,0.0,35.766666666666666,34.06666666666667,23.0,2.8000000000000003,7.2,1
2023,11,ter,14,357.0,119.0,4.0,7.0,3.0,0.0,0.0,490.0,almoco,lasanha à bolonhesa,lasanha de pvt,abobrinha com ervas,mosaico,melancia,0.0,35.800000000000004,34.13333333333333,25.333333333333332,3.8000000000000003,9.9,1
2023,11,qui,16,235.0,89.0,6.0,3.0,3.0,0.0,0.0,336.0,almoco,filé de frango empanado,ovo frito,acelga à provençal,torrone,maçã,0.0,31.46666666666667,29.733333333333334,40.666666666666664,2.4333333333333336,7.0,1
2023,11,sex,17,106.0,29.0,5.0,1.0,2.0,0.0,0.0,143.0,almoco,bife ao molho pomodoro,moussaka vegetariana,polenta,picolé de limão,banana,0.0,34.5,32.53333333333333,32.0,1.8,6.400000000000001,1
2023,11,ter,21,358.0,114.0,4.0,5.0,3.0,0.0,0.0,484.0,almoco,bife ao molho roty,omelete de forno,batata rústica,doce de leite,banana,0.0,28.900000000000002,27.099999999999998,58.0,1.5666666666666667,5.233333333333333,1
2023,11,qua,22,445.0,117.0,4.0,4.0,2.0,0.0,0.0,572.0,almoco,frango assado,quibe de brócolis e requeijão,abobrinha à italiana,gelatina de cereja,,0.0,28.633333333333336,26.566666666666666,65.0,2.1666666666666665,6.166666666666667,1
2023,11,qui,23,440.0,112.0,6.0,2.0,3.0,0.0,0.0,563.0,almoco,hamburguer à pizzaiolo,hamburguer de pvt à pizzaiolo,macarrão à primavera,bombom,melancia,0.0,27.366666666666664,25.866666666666664,65.0,1.3666666666666665,4.3,1
2023,11,sex,24,137.0,43.0,4.0,2.0,1.0,0.0,0.0,187.0,almoco,bisteca ao molho ferrugem e limão,curry de legumes,farofa,arroz doce moreno,laranja,0.0,24.46666666666667,23.233333333333334,75.0,2.1666666666666665,6.666666666666667,1
2023,11,seg,27,333.0,110.0,3.0,1.0,2.0,0.0,0.0,449.0,almoco,bife ao molho de azeitonas,grão de bico à indiana,chuchu gratinado,cocada,,0.0,26.733333333333334,25.133333333333336,68.0,2.566666666666667,7.866666666666667,1
2023,11,ter,28,338.0,119.0,2.0,3.0,2.0,0.0,0.0,464.0,almoco,carne louca (lagarto desfiado),almôndega de espinafre e ricota ao sugo,macarrão penne ao alho e óleo,pudim de pão,,0.0,28.933333333333334,27.099999999999998,56.666666666666664,3.033333333333333,8.4,1
2023,11,qua,29,333.0,111.0,6.0,1.0,1.0,0.0,0.0,452.0,almoco,frango assado,bifinho de pvt,ervilha à parmentier,bolinho roll,,0.0,24.900000000000002,23.333333333333332,75.0,2.6333333333333333,6.766666666666667,1
2023,11,qui,30,316.0,86.0,4.0,3.0,2.0,0.0,0.0,411.0,almoco,pernil ao molho ferrugem,hamburguer de lentilha,farofa,maxi goiabinha,,0.0,27.633333333333336,25.233333333333334,69.66666666666667,1.4333333333333333,4.8,1
2023,12,sex,1,152.0,39.0,2.0,2.0,1.0,0.0,0.0,196.0,almoco,bife ao molho roty,omelete de forno,nhoque ao sugo,sorvete de flocos,,0.0,30.46666666666667,28.333333333333332,55.666666666666664,1.3,4.566666666666666,1
2023,12,seg,4,270.0,77.0,4.0,0.0,0.0,0.0,0.0,351.0,almoco,filé de frango empanado,ovo frito,creme de milho,max goiabinha,,0.0,29.666666666666668,27.666666666666668,58.666666666666664,1.6666666666666667,6.333333333333333,1
2023,12,ter,5,310.0,83.0,5.0,1.0,1.0,0.0,0.0,400.0,almoco,lasanha à bolonhesa,lasanha de pvt,vagem sauté,barra de cereal,,0.0,27.5,26.066666666666666,65.0,0.9666666666666667,4.2,1
2023,12,qua,6,252.0,81.0,3.0,1.0,0.0,0.0,0.0,337.0,almoco,bife ao molho roty,tomate recheado,cenoura à salsa,flan de baunilha com calda de goiabada,,0.0,29.233333333333334,26.833333333333332,55.0,1.2333333333333334,5.333333333333333,1
2023,12,qui,7,289.0,79.0,6.0,1.0,1.0,0.0,0.0,376.0,almoco,hamburguer ao molho pizzaiolo,hambúrguer de lentilha ao molho pizzaiolo,macarrão ao alho e óleo,espumone de framboesa,,0.0,30.96666666666667,29.333333333333332,51.333333333333336,2.4,6.633333333333333,1
2023,12,sex,8,163.0,46.0,3.0,1.0,0.0,0.0,0.0,213.0,almoco,lombo ao molho ferrugem,baião de dois vegetariano,farofa,mousse de limão,,0.0,29.766666666666666,28.03333333333333,46.666666666666664,1.3666666666666665,4.7,1
2023,12,seg,11,129.0,35.0,4.0,1.0,1.0,0.0,0.0,170.0,almoco,linguiça acebolada,curry de legumes,abobrinha à italiana,bolinho de baunilha,,0.0,26.599999999999998,24.633333333333336,66.0,2.733333333333333,7.0,1
2023,12,ter,12,256.0,62.0,4.0,2.0,2.0,0.0,0.0,326.0,almoco,bife ao molho tomatelli,pvt alemão,polenta,arroz doce moreno,,0.0,27.46666666666667,25.766666666666666,62.333333333333336,1.7,4.966666666666667,1
2023,12,qua,13,300.0,59.0,5.0,2.0,2.0,0.0,0.0,368.0,almoco,estrogonofe de carne,estrogonofe de grão de bico,batata palha,maxi chocolate,,0.0,29.5,27.433333333333334,47.666666666666664,1.3333333333333333,5.266666666666667,1
2023,12,qui,14,303.0,89.0,5.0,3.0,2.0,0.0,0.0,402.0,almoco,frango cremoso,canelloni de brócolis com queijo ao sugo,batata rústica,pavê de bombom,,0.0,30.7,28.900000000000002,50.333333333333336,1.9333333333333333,7.533333333333334,1
2023,12,sex,15,98.0,25.0,2.0,2.0,1.0,0.0,0.0,128.0,almoco,peixe frito,grãos com queijo branco,brócolis ao alho,picolé de limão,,0.0,32.333333333333336,30.7,41.666666666666664,2.1333333333333333,7.1000000000000005,1
2023,12,seg,18,50.0,16.0,1.0,1.0,0.0,0.0,0.0,68.0,almoco,carne em cubos ao molho ferrugem,almôndega de feijão branco ao molho ferrugem,purê misto com mandioquinha,maxi goiabinha,,0.0,31.399999999999995,29.7,42.0,2.066666666666667,5.466666666666666,1
2023,12,ter,19,56.0,19.0,2.0,1.0,2.0,0.0,0.0,80.0,almoco,bife ao molho madeira ,quibe de brócolis,chuchu com azeitonas,gelatina de framboesa,,0.0,29.3,27.566666666666666,53.0,1.9333333333333333,5.866666666666667,1
2023,12,qua,20,38.0,7.0,2.0,0.0,0.0,0.0,0.0,47.0,almoco,filé de coxa assado,pvt alemão,polenta cremosa,romeu,julieta,0.0,28.5,26.599999999999998,51.666666666666664,2.566666666666667,6.566666666666666,1
2023,12,qui,21,25.0,8.0,1.0,1.0,1.0,0.0,0.0,36.0,almoco,filé de frango empanado,ovo frito,creme de milho,torrone,,0.0,29.599999999999998,27.53333333333333,51.666666666666664,2.6,7.6000000000000005,1
2024,1,seg,22,34.0,17.0,3.0,1.0,1.0,0.0,0.0,56.0,almoco,bife ao molho de azeitonas,pvt com azeitonas,chuchu gratinado,torrone,maçã,0.0,27.933333333333334,26.133333333333336,56.666666666666664,2.3000000000000003,6.333333333333333,0
2024,1,ter,23,37.0,14.0,3.0,44.0,1.0,0.0,0.0,99.0,almoco,hamburguer ao sugo,hamburguer de lentilha ao sugo,macarrão com molho suíço,manjar de coco com ameixa,melancia,0.3333333333333333,20.733333333333334,19.766666666666666,88.33333333333333,1.9333333333333333,5.133333333333334,0
2024,1,qua,24,41.0,16.0,4.0,46.0,1.0,0.0,0.0,108.0,almoco,pernil suíno ao molho roty,omelete de espinafre,farofa rica,mousse de morango,melão,0.0,25.066666666666666,23.266666666666666,65.33333333333333,1.8333333333333333,5.133333333333334,0
2024,1,qui,25,42.0,19.0,1.0,44.0,2.0,0.0,0.0,108.0,almoco,carne moída,quibe de pvt,batata corada,gelatina de cereja,laranja,0.0,24.433333333333334,22.166666666666668,68.33333333333333,2.966666666666667,6.733333333333333,0
2024,1,sex,26,26.0,9.0,3.0,1.0,1.0,0.0,0.0,40.0,almoco,frango assado,almôndega de aveia ao sugo,quiabo refogado,iogurte,abacaxi,0.0,25.133333333333336,23.166666666666668,59.666666666666664,1.6666666666666667,5.566666666666666,0
2024,1,seg,29,44.0,13.0,4.0,2.0,2.0,0.0,0.0,65.0,almoco,carne em cubos , ovo frito,legumes sauté,cocada,laranja,0.0,28.166666666666668,26.400000000000002,56.0,2.4333333333333336,6.766666666666667,0
2024,1,ter,30,53.0,18.0,3.0,2.0,1.0,0.0,0.0,77.0,almoco,filé de frango a pizzaiolo,bife de grão de bico a pizzaiollo,purê de batata,maria mole,banana,0.0,28.400000000000002,26.866666666666664,53.666666666666664,1.7333333333333334,4.1000000000000005,0
2024,1,qua,31,56.0,13.0,3.0,1.0,1.0,0.0,0.0,74.0,almoco,pernil suíno ao molho ferrugem,bobó de palmito e abóbora,couve refogada,barra de cereais,mel e abacaxi,0.0,29.366666666666664,28.0,49.333333333333336,1.0999999999999999,4.266666666666667,0
2024,2,qui,1,64.0,16.0,2.0,2.0,1.0,0.0,0.0,85.0,almoco,bife ao molho de cogumelos opção do prato principal: almôndega de aveia ao molho de cogumelos,almôndega de aveia ao molho de cogumelos,couve flor a provençal,maxi goiabinha,mamão,0.0,26.2,24.433333333333334,58.0,0.7666666666666666,3.9,0
2024,2,sex,2,55.0,11.0,2.0,2.0,1.0,0.0,0.0,71.0,almoco,bisteca ao molho barbecue,curry de legumes,farofa,brigadeirão,melancia,0.0,25.333333333333332,23.666666666666668,70.0,2.033333333333333,5.333333333333333,0
2024,2,seg,5,54.0,17.0,3.0,5.0,2.0,0.0,0.0,81.0,almoco,bife ao molho madeira,tomate recheado,mandioca temperada,iogurte de morango,mamão,0.0,28.233333333333334,26.266666666666666,55.0,2.1666666666666665,5.633333333333333,0
2024,2,ter,6,68.0,23.0,4.0,3.0,3.0,0.0,0.0,101.0,almoco,frango empanado,bife de feijão branco ao molho ferrugem,creme de milho,gelatina de cereja,melão,0.0,28.099999999999998,25.766666666666666,59.333333333333336,0.7666666666666667,3.6666666666666665,0
2024,2,qua,7,71.0,23.0,3.0,2.0,0.0,0.0,0.0,99.0,almoco,lombo suíno ao molho ferrugem,almôndega de aveia e espinafre ao sugo,farofa rica,beijinho de coco,abacaxi,0.0,28.733333333333334,26.400000000000002,63.333333333333336,1.8333333333333333,4.333333333333333,0
2024,2,qui,8,62.0,19.0,5.0,4.0,1.0,0.0,0.0,91.0,almoco,carne em cubos,quibe de brócolis com requeijão,ervilha à parmentier,manjar com calda de ameixa,banana,0.0,27.433333333333337,25.46666666666667,64.0,1.5666666666666667,4.8999999999999995,0
