Ano,Mês,Dia_semana,Dia_mês,refeicao,prato_principal_1,prato_principal_2,guarnição,sobremesa_1,sobremesa_2,Aluno,Bolsista,Pos_Doc,Aluno_Externo,Comunidade,Visitantes,Funcionario,Total,Precipitacao_mm,Temp_max_C,Temp_min_C,Umid_rel_ar,Vento_velocidade_horaria (m/s),Vento_rajada_maxima (m/s),dia letivo
2023,9,qua,6,almoco,frango empanado,estrogonofe de grão de bico,legumes refogados,pudim de pão,melancia,753.0,364.0,3.0,35.0,0.0,0.0,2.0,1157.0,0.0,24.833333333333332,23.0,58.666666666666664,2.6,7.099999999999999,0
2023,9,qua,6,jantar,hamburguer ao molho pomodoro,hamburguer de pvt ao molho pomodoro,macarrão ao alho e óleo,sorvete de flocos,banana,543.0,331.0,0.0,3.0,0.0,0.0,0.0,877.0,0.0,24.099999999999998,22.433333333333334,63.0,3.033333333333333,8.200000000000001,0
2023,9,seg,11,cafe da manha,,,,,,,,,,,,,190.0,0.0,20.85,19.55,54.0,4.0,8.6,1
2023,9,seg,11,almoco,frango empanado,bife de grão de bico,creme de milho,doce de banana,,1821.0,730.0,5.0,7.0,67.0,0.0,1.0,2631.0,0.0,28.03333333333333,26.3,33.666666666666664,2.9,9.366666666666665,1
2023,9,seg,11,jantar,bife ao molho de azeitonas,lasanha de ricota com espinafre,legumes refogados,maxi goiabinha,,1621.0,695.0,1.0,2.0,65.0,0.0,0.0,2384.0,0.0,28.333333333333332,26.599999999999998,32.0,1.4333333333333333,4.7,1
2023,9,ter,12,cafe da manha,,,,,,,,,,,,,191.0,0.0,20.200000000000003,17.75,58.5,1.85,4.5,1
2023,9,ter,12,almoco,carne louca (lagarto desfiado),souflê de legumes,batata rústica,arroz doce,,1827.0,716.0,2.0,8.0,64.0,0.0,1.0,2618.0,0.0,29.266666666666666,26.8,30.0,2.3666666666666667,7.233333333333333,1
2023,9,ter,12,jantar,linguiça suína acebolada,pvt com azeitonas,abobrinha à italiana,bombom,,1553.0,709.0,4.0,2.0,70.0,0.0,0.0,2338.0,0.0,29.099999999999998,26.53333333333333,32.333333333333336,0.43333333333333335,2.766666666666667,1
2023,9,qua,13,cafe da manha,,,,,,,,,,,,,192.0,0.0,23.1,21.549999999999997,41.5,2.65,5.699999999999999,1
2023,9,qua,13,almoco,isca bovina ao molho madeira,pvt alemão,macarrão à primavera,barra de cereal,,1836.0,739.0,4.0,7.0,67.0,0.0,3.0,2656.0,0.0,31.3,29.5,27.333333333333332,3.966666666666667,9.933333333333332,1
2023,9,qua,13,jantar,filé de coxa grelhado,almôndegas de aveia,cuscuz de legumes,mosaico de gelatina,,1562.0,723.0,3.0,4.0,64.0,0.0,0.0,2356.0,0.0,31.2,29.53333333333333,28.333333333333332,1.5999999999999999,5.800000000000001,1
2023,9,qui,14,cafe da manha,,,,,,,,,,,,,178.0,0.5,18.45,17.6,85.0,1.2,4.25,1
2023,9,qui,14,almoco,pernil ao molho provençal,ovo frito,couve refogada,manjar com calda de ameixa,,1667.0,666.0,5.0,10.0,68.0,0.0,2.0,2418.0,0.0,20.966666666666665,19.3,78.33333333333333,2.4,7.366666666666667,1
2023,9,qui,14,jantar,estrogonofe de carne,estrogonofe de legumes,batata palha,mini bolo de baunilha,,1629.0,715.0,5.0,4.0,58.0,0.0,0.0,2411.0,0.4666666666666666,16.566666666666666,16.099999999999998,94.33333333333333,1.2333333333333334,3.6333333333333333,1
2023,9,sex,15,cafe da manha,,,,,,,,,,,,,143.0,0.0,13.350000000000001,12.55,96.0,1.35,3.9,1
2023,9,sex,15,almoco,filé de peixe ao molho suíço,grãos com queijo branco,brócolis ao alho,sorvete de creme,,1413.0,628.0,8.0,10.0,55.0,0.0,2.0,2116.0,0.0,21.766666666666666,19.233333333333334,57.0,1.5,3.966666666666667,1
2023,9,sex,15,jantar,carne em cubos ao molho de cebola,ovo cozido,nhoque ao sugo,brigadeirão ,,1112.0,573.0,2.0,4.0,64.0,0.0,0.0,1755.0,0.0,23.96666666666667,22.03333333333333,44.666666666666664,1.0666666666666667,4.0,1
2023,9,sáb,16,almoco,lombo ao molho ferrugem,moussaka vegetariana,farofa rica,espumone de morango,,1006.0,493.0,2.0,4.0,0.0,0.0,0.0,1505.0,0.0,27.866666666666664,25.5,47.666666666666664,2.533333333333333,7.266666666666667,1
2023,9,seg,18,cafe da manha,,,,,,,,,,,,,175.0,0.0,23.1,22.45,59.5,1.4,4.7,1
2023,9,seg,18,almoco,linguiça suína acebolada,pvt com azeitonas,purê de batatas,iogurte de morango,,1820.0,720.0,5.0,9.0,64.0,0.0,2.0,2620.0,0.0,30.46666666666667,28.099999999999998,39.666666666666664,1.7,6.666666666666667,1
2023,9,seg,18,almoco,linguiça suína acebolada,pvt com azeitonas,purê de batatas,iogurte de morango,,1820.0,720.0,5.0,9.0,64.0,0.0,2.0,2620.0,0.0,30.46666666666667,28.099999999999998,39.666666666666664,1.7,6.666666666666667,1
2023,9,seg,18,jantar,frango empanado,grão com queijo branco,chuchu com manjericão,doce de abóbora,,1601.0,736.0,2.0,3.0,57.0,0.0,0.0,2399.0,0.06666666666666667,22.933333333333334,21.3,75.66666666666667,0.03333333333333333,3.033333333333333,1
2023,9,ter,19,cafe da manha,,,,,,,,,,,,,180.0,0.0,22.85,21.45,64.5,0.0,1.35,1
2023,9,ter,19,almoco,carne de panela ao molho pomodoro,almôndegas de feijão branco ao molho pomodoro,macarrão ao alho e óleo com espinafre,gelatina de cereja,,1812.0,739.0,3.0,7.0,64.0,0.0,1.0,2626.0,0.0,30.933333333333337,29.066666666666666,29.666666666666668,1.2,5.766666666666667,1
2023,9,ter,19,jantar,lombo ao molho barbecue,cassoulet vegetariano,virado de abobrinha,bolinho de chocolate,,1532.0,679.0,0.0,3.0,61.0,0.0,0.0,2275.0,0.0,31.233333333333334,28.666666666666668,31.666666666666668,0.0,0.0,1
2023,9,qua,20,cafe da manha,,,,,,,,,,,,,196.0,0.0,20.35,18.5,73.0,1.9,5.6,1
2023,9,qua,20,almoco,frango assado,ovo frito,polenta cremosa,torrone,,1847.0,729.0,8.0,13.0,66.0,0.0,3.0,2666.0,0.0,30.566666666666666,28.7,29.333333333333332,2.3000000000000003,6.933333333333334,1
2023,9,qua,20,jantar,bife ao molho madeira,bife de pvt ao molho madeira,repolho com ervas,mousse de maracujá,,1391.0,635.0,1.0,6.0,68.0,0.0,0.0,2101.0,0.0,31.03333333333333,29.166666666666668,33.666666666666664,1.3,5.233333333333333,1
2023,9,qui,21,cafe da manha,,,,,,,,,,,,,176.0,0.0,22.55,19.9,60.5,1.7,3.45,1
2023,9,qui,21,almoco,estrogonofe de carne,quibe de brócolis com requeijão,batata palha,curau,,1864.0,765.0,5.0,11.0,60.0,0.0,1.0,2706.0,0.0,31.099999999999998,29.0,33.666666666666664,1.9333333333333336,6.166666666666667,1
2023,9,qui,21,jantar,bisteca suína ao molho roty,omelete com espinafre,farofa rica,picolé de uva,,1404.0,642.0,1.0,3.0,81.0,0.0,0.0,2131.0,0.0,31.333333333333332,29.433333333333334,36.0,0.0,1.6666666666666667,1
2023,9,sex,22,cafe da manha,,,,,,,,,,,,,143.0,0.0,24.35,22.7,53.0,1.4,4.45,1
2023,9,sex,22,almoco,filé de frango ao molho pizzaiolo,grão de bico à indiana,legumes refogados,flan de baunilha com calda,,1705.0,716.0,7.0,7.0,66.0,0.0,3.0,2504.0,0.0,31.666666666666668,29.866666666666664,33.666666666666664,2.033333333333333,6.8,1
2023,9,sex,22,jantar,lasanha à bolonhesa,lasanha de pvt,vagem ao alho,goiabada,,1261.0,636.0,1.0,3.0,66.0,0.0,1.0,1968.0,0.0,32.1,29.7,36.333333333333336,0.39999999999999997,3.1666666666666665,1
2023,9,sáb,23,almoco,bife ao molho ferrugem,almôndegas de aveia e ricota,cuscuz de legumes,bombom,,950.0,433.0,1.0,2.0,0.0,0.0,0.0,1386.0,0.0,33.300000000000004,31.433333333333334,30.666666666666668,1.6333333333333335,5.466666666666666,1
2023,9,seg,25,cafe da manha,,,,,,,,,,,,,178.0,0.0,24.7,21.35,53.5,0.0,0.4,1
2023,9,seg,25,almoco,carne moída com azeitonas,pvt com azeitonas,ervilha à parmentier,maxi goiabinha,,1740.0,660.0,6.0,10.0,57.0,0.0,2.0,2475.0,0.0,35.63333333333333,33.733333333333334,25.666666666666668,1.3333333333333333,4.866666666666666,1
2023,9,seg,25,jantar,lombo ao molho ferrugem,quibe de brócolis com requeijão,mandioca refogada,chocolate ao leite,,1705.0,732.0,2.0,3.0,56.0,0.0,0.0,2498.0,0.0,34.06666666666666,32.300000000000004,32.333333333333336,0.43333333333333335,3.1333333333333333,1
2023,9,ter,26,cafe da manha,,,,,,,,,,,,,187.0,0.0,26.65,24.1,52.5,1.55,3.15,1
2023,9,ter,26,almoco,bife ao molho provençal,moussaka vegetariana,cenoura à salsa,torrone,,1760.0,694.0,5.0,12.0,53.0,0.0,0.0,2524.0,0.0,35.1,32.96666666666667,28.666666666666668,2.6333333333333333,7.599999999999999,1
2023,9,ter,26,jantar,peixe frito,suflê de legumes,batata rústica,flan de baunilha com calda de goiabada,,1514.0,694.0,1.0,6.0,60.0,0.0,1.0,2276.0,0.0,34.86666666666667,33.03333333333333,30.333333333333332,1.3,6.8999999999999995,1
2023,9,qua,27,cafe da manha,,,,,,,,,,,,,145.0,8.9,22.1,20.75,90.5,0.45,7.800000000000001,1
2023,9,qua,27,almoco,frango assado,cassoulet vegetariano,chuchu gratinado,gelatina de framboesa,,1865.0,713.0,8.0,11.0,34.0,0.0,1.0,2632.0,0.0,31.133333333333336,29.46666666666667,51.666666666666664,2.1333333333333333,7.733333333333334,1
2023,9,qua,27,jantar,bife ao molho madeira,omelete de forno,couve - flor ao vinagrete,iogurte de morango,,1462.0,673.0,1.0,5.0,57.0,0.0,0.0,2198.0,0.0,32.03333333333334,29.2,51.666666666666664,2.033333333333333,7.733333333333333,1
2023,9,qui,28,cafe da manha,,,,,,,,,,,,,150.0,0.0,17.55,16.25,89.5,4.35,10.8,1
2023,9,qui,28,almoco,hamburguer ao molho pizzaiolo,hamburguer de grão de bico ao molho pizzaiolo,macarrão ao alho e óleo,bolinho de chocolate,,1954.0,774.0,6.0,10.0,63.0,0.0,1.0,2808.0,0.0,20.933333333333334,18.833333333333332,67.66666666666667,3.9333333333333336,9.9,1
2023,9,qui,28,jantar,frango assado,pvt com cogumelo,polenta,surpresa de banana,,1403.0,620.0,1.0,7.0,70.0,0.0,0.0,2101.0,0.0,21.599999999999998,20.099999999999998,68.0,2.6666666666666665,8.566666666666668,1
2023,9,sex,29,cafe da manha,,,,,,,,,,,,,146.0,0.0,18.1,15.8,78.5,2.05,4.05,1
2023,9,sex,29,almoco,lombo ao molho barbecue,ovo cozido,farofa rica,mousse de limão,,1674.0,688.0,6.0,7.0,61.0,0.0,2.0,2438.0,0.0,26.96666666666667,24.266666666666666,54.666666666666664,2.3333333333333335,6.966666666666666,1
2023,9,sex,29,jantar,bife ao molho de cebola,tomate recheado,batata doce com ervas,barra de cereal ,,1055.0,564.0,2.0,5.0,67.0,0.0,0.0,1693.0,0.0,27.866666666666664,25.933333333333334,56.0,2.6,6.666666666666667,1
2023,9,sáb,30,almoco,estrogonofe de frango,curry de legumes,batata palha,pudim de maria mole com coco,,1395.0,592.0,1.0,2.0,0.0,0.0,0.0,1990.0,0.0,29.666666666666668,27.566666666666666,51.666666666666664,1.4333333333333333,4.966666666666666,1
2023,10,seg,2,cafe da manha,,,,,,,,,,,,,154.0,0.1,20.5,20.15,95.5,0.75,3.15,1
2023,10,seg,2,almoco,bife ao molho madeira,lasanha de queijos e espinafre,cenoura à salsa,torrone,,1844.0,752.0,2.0,8.0,50.0,0.0,1.0,2657.0,0.0,26.633333333333336,24.633333333333336,70.33333333333333,2.066666666666667,5.866666666666667,1
2023,10,seg,2,jantar,lombo ao molho roty,quibe de pvt,abobrinha à italiana,bolinho de brigadeiro,,1512.0,686.0,4.0,6.0,59.0,0.0,0.0,2267.0,0.0,26.833333333333332,25.733333333333334,69.33333333333333,0.43333333333333335,3.3666666666666667,1
2023,10,ter,3,cafe da manha,,,,,,,,,,,,,193.0,0.0,22.15,21.0,85.5,1.75,4.199999999999999,1
2023,10,ter,3,almoco,carne moída com azeitonas,pvt com azeitonas,nhoque ao sugo,arroz doce moreno,,1759.0,715.0,6.0,6.0,69.0,0.0,1.0,2556.0,0.0,29.099999999999998,26.899999999999995,61.0,1.9000000000000001,5.8999999999999995,1
2023,10,ter,3,jantar,filé de coxa assado,cassoulet vegetariano,polenta cremosa ,maxi goiabinha,,1549.0,707.0,4.0,8.0,58.0,0.0,0.0,2326.0,0.0,30.766666666666666,28.400000000000002,54.666666666666664,0.6,4.733333333333333,1
2023,10,qua,4,cafe da manha,,,,,,,,,,,,,164.0,0.0,24.4,23.049999999999997,73.0,1.7,4.7,1
2023,10,qua,4,almoco,frango empanado,ovo cozido,creme de milho,bombom ,,1940.0,786.0,8.0,9.0,73.0,0.0,3.0,2819.0,0.0,29.166666666666668,27.833333333333332,58.0,2.533333333333333,6.5,1
2023,10,qua,4,jantar,bife ao molho ferrugem,lasanha de berinjela e pvt,chuchu com manjericão,gelatina de morango,,1281.0,616.0,3.0,6.0,64.0,0.0,0.0,1970.0,0.7333333333333334,24.3,21.666666666666668,88.66666666666667,1.2,7.866666666666667,1
2023,10,qui,5,cafe da manha,,,,,,,,,,,,,151.0,0.0,23.55,22.3,80.0,0.5,2.9,1
2023,10,qui,5,almoco,peixe ao molho suíço,grãos com queijo branco,brócolis ao alho,barra de cereal,,1258.0,581.0,3.0,5.0,64.0,0.0,3.0,1914.0,0.0,31.433333333333334,29.133333333333336,52.0,2.5,8.366666666666667,1
2023,10,qui,5,jantar,carne louca (lagarto desfiado),almôndegas de aveia ao sugo,batata corada,pudim de maria mole,,1434.0,665.0,1.0,5.0,61.0,0.0,2.0,2168.0,0.0,31.099999999999998,29.433333333333334,53.333333333333336,0.9666666666666667,6.5,1
2023,10,sex,6,cafe da manha,,,,,,,,,,,,,154.0,0.0,23.200000000000003,22.25,83.5,0.3,2.95,1
2023,10,sex,6,almoco,linguiça acebolada,pvt alemão,virado de couve,picolé de uva,,1663.0,693.0,4.0,8.0,56.0,0.0,3.0,2427.0,0.0,29.066666666666666,26.866666666666664,63.333333333333336,2.5,6.066666666666666,1
2023,10,sex,6,jantar,carne de panela,omelete de forno,macarrão à primavera,brigadeirão,,1136.0,580.0,2.0,2.0,56.0,0.0,0.0,1776.0,0.0,30.099999999999998,28.766666666666666,60.0,0.7000000000000001,3.1666666666666665,1
2023,10,sáb,7,almoco,estrogonofe de carne,estrogonofe de legumes,batata palha,mousse de morango,,1214.0,557.0,2.0,3.0,0.0,0.0,0.0,1776.0,0.0,29.7,28.099999999999998,61.666666666666664,2.966666666666667,8.299999999999999,1
2023,10,seg,9,cafe da manha,,,,,,,,,,,,,168.0,0.0,18.700000000000003,18.049999999999997,93.0,1.75,3.75,1
2023,10,seg,9,almoco,carne em cubos ao molho de cebola,quibe de brócolis,vagem à provençal,barra de cereal,,1704.0,697.0,7.0,8.0,62.0,0.0,2.0,2480.0,0.0,22.566666666666666,21.233333333333334,78.66666666666667,0.9666666666666667,4.366666666666667,1
2023,10,seg,9,jantar,estrogonofe de frango,estrogonofe de grão de bico,batata palha,chocolate ao leite,,1730.0,787.0,4.0,4.0,58.0,0.0,0.0,2583.0,0.0,23.5,21.633333333333336,78.0,0.0,1.9000000000000001,1
2023,10,ter,10,cafe da manha,,,,,,,,,,,,,171.0,0.0,18.45,16.55,85.0,1.8,5.4,1
2023,10,ter,10,almoco,lombo suíno ao molho barbecue,ovo cozido,farofa,gelatina de framboesa,,1624.0,659.0,1.0,9.0,57.0,0.0,1.0,2351.0,0.0,27.666666666666668,26.166666666666668,44.333333333333336,1.7666666666666666,5.3,1
2023,10,ter,10,jantar,lasanha à bolonhesa,lasanha de pvt,repolho com ervas,pudim de pão ,,1686.0,753.0,2.0,2.0,62.0,0.0,0.0,2505.0,0.0,27.599999999999998,26.2,39.0,2.0666666666666664,6.066666666666666,1
2023,10,qua,11,cafe da manha,,,,,,,,,,,,,82.0,0.0,22.15,20.5,76.5,3.1,8.899999999999999,1
2023,10,qua,11,almoco,filé de coxa assado,suflê de legumes,macarrão ao sugo,bolinho roll,,394.0,141.0,1.0,3.0,64.0,0.0,1.0,604.0,0.0,29.866666666666664,27.866666666666664,53.333333333333336,2.533333333333333,6.066666666666666,1
2023,10,qua,11,jantar,iscas ao molho madeira,ovo frito,ervilha à parmentier,sorvete de morango,,878.0,443.0,4.0,4.0,61.0,0.0,0.0,1390.0,0.0,31.8,29.633333333333336,41.333333333333336,0.5666666666666668,4.833333333333333,1
2023,10,seg,16,cafe da manha,,,,,,,,,,,,,152.0,0.0,23.55,22.4,74.5,3.25,7.15,1
2023,10,seg,16,almoco,frango empanado,moussaka vegetariana,legumes sauté,bolinho de chocolate,,1671.0,639.0,6.0,9.0,61.0,0.0,1.0,2387.0,0.0,29.766666666666666,28.400000000000002,56.333333333333336,2.0666666666666664,7.2,1
2023,10,seg,16,jantar,iscas ao molho de cogumelos,suflê de legumes,batata doce corada,maxi goiabinha,,1328.0,622.0,4.0,3.0,56.0,0.0,0.0,2013.0,0.0,30.0,28.266666666666666,54.666666666666664,0.4333333333333333,3.9,1
2023,10,ter,17,cafe da manha,,,,,,,,,,,,,154.0,0.0,21.200000000000003,19.3,77.5,2.2,7.3,1
2023,10,ter,17,almoco,lasanha à bolonhesa,lasanha de pvt,acelga à chinesa,mousse de limão,,1714.0,710.0,6.0,20.0,66.0,0.0,2.0,2518.0,0.0,23.03333333333333,21.833333333333332,74.33333333333333,1.8333333333333333,6.566666666666666,1
2023,10,ter,17,jantar,lombo ao molho barbecue,omelete de forno,abobrinha ao alho,bombom,,1506.0,672.0,3.0,3.0,55.0,0.0,0.0,2239.0,0.0,26.433333333333334,25.2,70.33333333333333,0.6,4.233333333333333,1
2023,10,qua,18,cafe da manha,,,,,,,,,,,,,156.0,0.0,22.9,21.15,75.0,0.8500000000000001,3.7,1
2023,10,qua,18,almoco,frango assado,cassoulet vegetariano,polenta cremosa,flan de baunilha com calda de goiabada,,1692.0,694.0,6.0,9.0,69.0,0.0,2.0,2472.0,0.0,28.8,27.099999999999998,55.333333333333336,1.7333333333333334,5.366666666666667,1
2023,10,qua,18,jantar,bife ao molho roty,tomate recheado,chuchu com manjericão,iogurte de morango,,1458.0,676.0,1.0,6.0,60.0,0.0,0.0,2201.0,0.0,25.633333333333336,24.233333333333334,67.0,3.233333333333333,8.766666666666667,1
2023,10,qui,19,cafe da manha,,,,,,,,,,,,,147.0,0.0,20.549999999999997,18.25,80.5,1.5,4.75,1
2023,10,qui,19,almoco,lagarto ao molho madeira,ovo frito,farofa,sorvete de flocos,,1565.0,681.0,6.0,22.0,64.0,0.0,3.0,2341.0,0.0,25.96666666666667,24.400000000000002,64.66666666666667,2.0,5.166666666666667,1
2023,10,qui,19,jantar,fricassé de frango,bifinho de feijão branco ao sugo,batata palha,gelatina de framboesa,,1392.0,670.0,1.0,2.0,68.0,0.0,0.0,2133.0,0.0,25.599999999999998,24.0,64.66666666666667,3.8333333333333335,9.1,1
2023,10,sex,20,cafe da manha,,,,,,,,,,,,,130.0,0.0,20.5,17.5,81.5,0.65,2.7,1
2023,10,sex,20,almoco,bisteca suína acebolada,grão de bico à indiana,couve refogada,barra de cereais,,1390.0,589.0,2.0,9.0,60.0,0.0,3.0,2053.0,0.0,24.53333333333333,23.233333333333334,73.0,1.5666666666666664,5.333333333333333,1
2023,10,sex,20,jantar,carne moída refogada,pvt com azeitonas,macarrão ao alho e óleo,manjar com calda de ameixa,,928.0,475.0,3.0,4.0,60.0,0.0,0.0,1470.0,0.0,24.233333333333334,22.833333333333332,74.0,2.3666666666666667,5.3,1
2023,10,sáb,21,almoco,bife ao molho ferrugem,quibe de pvt,batata rústica,pudim de maria mole com coco,,894.0,420.0,1.0,6.0,0.0,0.0,0.0,1321.0,0.0,27.566666666666666,25.2,57.0,1.7999999999999998,5.766666666666667,1
2023,10,seg,23,cafe da manha,,,,,,,,,,,,,165.0,0.0,23.9,20.9,61.5,2.3,5.449999999999999,1
2023,10,seg,23,almoco,bife ao molho de azeitonas,tomate recheado,abobrinha à italiana,chocolate ao leite,,1734.0,674.0,6.0,13.0,69.0,0.0,2.0,2498.0,0.0,31.2,29.366666666666664,39.333333333333336,1.2333333333333334,5.166666666666667,1
2023,10,seg,23,jantar,linguiça acebolada,ovo cozido,mandioca refogada,goiabada,,1509.0,659.0,2.0,4.0,69.0,0.0,0.0,2243.0,0.0,32.0,29.933333333333334,37.333333333333336,0.5333333333333333,3.8000000000000003,1
2023,10,ter,24,cafe da manha,,,,,,,,,,,,,192.0,0.0,26.65,25.0,53.5,1.8,4.45,1
2023,10,ter,24,almoco,hambúrguer ao sugo,hambúrguer de lentilha ao sugo,macarrão ao alho e óleo com espinafre,bolinho de baunilha,,1828.0,731.0,3.0,9.0,67.0,0.0,3.0,2641.0,0.0,32.13333333333333,30.433333333333334,36.0,3.5,8.733333333333333,1
2023,10,ter,24,jantar,frango assado,curry de legumes,polenta,surpresa de abacaxi,,1485.0,662.0,4.0,8.0,55.0,0.0,0.0,2214.0,0.0,29.8,27.166666666666668,50.333333333333336,2.2666666666666666,8.466666666666667,1
2023,10,qua,25,cafe da manha,,,,,,,,,,,,,165.0,0.0,22.15,20.65,86.0,0.05,2.65,1
2023,10,qua,25,almoco,lombo suíno ao molho roty,grão de bico à moda indiana,farofa rica,max goiabinha,,1645.0,689.0,5.0,12.0,54.0,0.0,1.0,2406.0,0.0,28.733333333333334,27.133333333333336,51.666666666666664,1.4333333333333333,5.633333333333333,1
2023,10,qua,25,jantar,estrogonofe de carne,moussaka vegetariana,batata palha,gelatina de cereja,,1594.0,740.0,3.0,6.0,65.0,0.0,1.0,2409.0,0.0,28.2,26.7,56.666666666666664,0.5,3.9333333333333336,1
2023,10,qui,26,cafe da manha,,,,,,,,,,,,,148.0,0.0,23.1,21.25,81.5,0.0,0.0,1
2023,10,qui,26,cafe da manha,,,,,,,,,,,,,148.0,0.0,23.1,21.25,81.5,0.0,0.0,1
2023,10,qui,26,almoco,carne moída refogada,pvt com champignon e shimeji,sobremesa: manjar com calda de ameixa,manjar com calda de ameixa,,1507.0,630.0,4.0,10.0,71.0,0.0,3.0,2225.0,0.0,29.166666666666668,27.766666666666666,56.0,1.7,6.866666666666667,1
2023,10,qui,26,almoco,carne moída refogada,pvt com champignon e shimeji,sobremesa: manjar com calda de ameixa,manjar com calda de ameixa,,1507.0,630.0,4.0,10.0,71.0,0.0,3.0,2225.0,0.0,29.166666666666668,27.766666666666666,56.0,1.7,6.866666666666667,1
2023,10,qui,26,jantar,filé de peixe frito,quibe de brócolis e requeijão,cenoura ao alho,picolé de limão,,1133.0,564.0,2.0,7.0,64.0,0.0,1.0,1771.0,0.0,27.5,25.233333333333334,68.0,0.7999999999999999,5.366666666666667,1
2023,10,qui,26,jantar,filé de peixe frito,quibe de brócolis e requeijão,cenoura ao alho,picolé de limão,,1133.0,564.0,2.0,7.0,64.0,0.0,1.0,1771.0,0.0,27.5,25.233333333333334,68.0,0.7999999999999999,5.366666666666667,1
2023,10,sex,27,cafe da manha,,,,,,,,,,,,,144.0,0.0,20.8,19.6,92.0,1.2,3.35,1
2023,10,sex,27,almoco,filé de frango ao molho pomodoro,omelete de espinafre,legumes sautê,brigadeirão,,1658.0,683.0,9.0,9.0,70.0,0.0,4.0,2433.0,0.0,25.633333333333336,24.066666666666666,74.0,2.066666666666667,5.7,1
2023,10,sex,27,jantar,cubos de pernil ao molho barbecue,cassoulet vegetariano,virado de vagem,cocada,,839.0,445.0,2.0,3.0,65.0,0.0,0.0,1354.0,0.6666666666666666,24.900000000000002,23.366666666666664,88.33333333333333,0.43333333333333335,2.533333333333333,1
2023,10,seg,30,cafe da manha,,,,,,,,,,,,,180.0,0.0,23.1,21.950000000000003,83.5,1.4,3.5,1
2023,10,seg,30,almoco,bife ao molho de roty,bobó de abóbora e palmito,legumes à salsa,iogurte de morango,,1622.0,628.0,9.0,13.0,65.0,0.0,2.0,2339.0,0.0,29.166666666666668,27.633333333333336,58.333333333333336,1.7666666666666666,5.2,1
2023,10,seg,30,jantar,frango empanado,ovo frito,creme de milho,doce de banana,,1654.0,721.0,4.0,3.0,68.0,0.0,0.0,2450.0,0.0,28.900000000000002,27.5,61.333333333333336,0.39999999999999997,4.566666666666666,1
2023,10,ter,31,cafe da manha,,,,,,,,,,,,,183.0,0.0,25.05,22.35,68.5,0.65,2.15,1
2023,10,ter,31,almoco,pernil acebolado,curry de legumes,cenoura sauté,gelatina de framboesa ,,1796.0,704.0,7.0,10.0,68.0,0.0,3.0,2588.0,0.0,29.666666666666668,28.2,52.333333333333336,1.0333333333333334,3.8666666666666667,1
2023,10,ter,31,jantar,hamburguer à pizzaiolo,hamburguer de pvt à pizzaiolo,macarrão penne ao alho e óleo e espinafre,bolinho roll de chocolate,,1593.0,700.0,5.0,5.0,56.0,0.0,0.0,2359.0,1.2666666666666668,19.766666666666666,19.466666666666665,94.0,1.1666666666666667,4.666666666666667,1
2023,11,qua,1,cafe da manha,,,,,,,,,,,,,156.0,0.0,19.35,18.5,95.5,1.2000000000000002,3.1,1
2023,11,qua,1,almoco,filé de frango ao pomodoro,grão de bico à moda indiana,purê de batatas,sorvete de morango,,1713.0,700.0,5.0,6.0,57.0,0.0,2.0,2483.0,0.0,25.666666666666668,23.933333333333334,67.66666666666667,0.9333333333333332,3.4,1
2023,11,qua,1,jantar,estrogonofe de carne,moussaka vegetariana,batata palha,gelatina de cereja,,1211.0,589.0,4.0,4.0,53.0,0.0,0.0,1861.0,0.0,25.7,24.53333333333333,68.33333333333333,2.3666666666666667,6.566666666666667,1
2023,11,seg,6,cafe da manha,,,,,,,,,,,,,143.0,0.0,19.3,15.5,69.5,0.8,4.5,1
2023,11,seg,6,almoco,filé de frango empanado,omelete de abobrinha,repolho com cenoura refogados,bolinho de chocolate,,1634.0,628.0,5.0,7.0,58.0,0.0,3.0,2335.0,0.0,27.8,26.066666666666666,38.0,2.1,5.366666666666667,1
2023,11,seg,6,jantar,linguiça acebolada,moussaka vegetariana,virado de vagem,goiabada,,1362.0,595.0,1.0,3.0,64.0,0.0,0.0,2025.0,0.0,28.266666666666666,26.7,38.0,2.4666666666666663,5.633333333333333,1
2023,11,ter,7,cafe da manha,,,,,,,,,,,,,176.0,0.0,21.1,17.3,56.0,2.85,5.7,1
2023,11,ter,7,almoco,bife ao molho madeira,tomate recheado,chuchu com manjericão,arroz doce moreno ,,1649.0,671.0,5.0,10.0,66.0,0.0,2.0,2403.0,0.0,28.2,26.433333333333334,39.666666666666664,3.033333333333333,7.033333333333334,1
2023,11,ter,7,jantar,frango assado,curry de legumes,polenta,mousse de chocolate,,1521.0,685.0,4.0,5.0,56.0,0.0,0.0,2271.0,0.0,29.433333333333334,27.733333333333334,36.333333333333336,0.6,4.133333333333334,1
2023,11,qua,8,cafe da manha,,,,,,,,,,,,,189.0,0.0,22.75,20.55,47.0,2.7,6.1,1
2023,11,qua,8,almoco,lombo ao molho barbecue,pvt alemão,mandioca temperada,pé de moça,,1633.0,663.0,6.0,9.0,69.0,0.0,3.0,2383.0,0.0,30.066666666666666,27.933333333333334,36.666666666666664,1.8333333333333333,5.833333333333333,1
2023,11,qua,8,jantar,hamburguer ao molho pizzaiolo,hamburguer de lentilha à pizzaiolo,purê misto com mandioquinha,gelatina de cereja,,1555.0,712.0,2.0,4.0,61.0,0.0,1.0,2335.0,0.0,30.833333333333332,29.133333333333336,41.666666666666664,0.13333333333333333,2.6666666666666665,1
